OpportunityID,CustomerID,OpportunityName,Stage,ExpectedCloseDate,ExpectedRevenue,Owner,Probability
OPP1143,CUST001,E-Enable End-To-End Interfaces,Closed Won,2025-09-05,12734.62,Kyle,30
OPP1144,CUST012,Seize Sticky Models,Closed Lost,2025-07-31,9919.51,Victoria,90
OPP1145,CUST012,Mesh Next-Generation Relationships,Negotiation,2025-10-31,15891.83,Crystal,30
OPP1146,CUST002,Brand Extensible E-Business,Qualified,2025-12-13,16079.42,Michael,30
OPP1147,CUST013,Maximize Dot-Com Experiences,Lead,2025-10-03,17632.52,Nicole,90
OPP1148,CUST018,Enhance Virtual Methodologies,Lead,2025-07-07,18989.12,Eric,30
OPP1149,CUST020,Engineer Vertical Architectures,Qualified,2025-08-29,15003.3,Robert,10
OPP1150,CUST019,Iterate Interactive Functionalities,Proposal,2025-12-23,5317.44,Adam,90
OPP1151,CUST007,Transition E-Business E-Business,Closed Lost,2025-10-09,9714.95,Samuel,30
OPP1152,CUST017,Transform Sticky Portals,Lead,2025-07-22,8380.13,Emily,90
OPP1153,CUST009,Redefine Proactive Web-Readiness,Closed Won,2025-11-20,14970.55,Erica,70
OPP1154,CUST002,Deliver Customized Systems,Closed Lost,2025-09-30,12019.7,Jenna,10
OPP1155,CUST005,Synthesize Clicks-And-Mortar Web-Readiness,Qualified,2025-10-20,11755.13,Felicia,90
OPP1156,CUST006,Seize Front-End Systems,Qualified,2025-11-26,17960.76,Julie,90
OPP1157,CUST019,Utilize Open-Source E-Services,Closed Lost,2025-11-15,5191.46,Tara,70
OPP1158,CUST011,Matrix Intuitive Infrastructures,Lead,2025-10-06,14911.4,Anna,30
OPP1159,CUST003,Revolutionize Open-Source Convergence,Lead,2025-11-21,17080.96,Kylie,70
OPP1160,CUST012,Matrix Holistic Solutions,Qualified,2025-08-16,5962.04,Kristin,30
OPP1161,CUST010,Transform Enterprise Synergies,Qualified,2025-11-14,4354.91,Monica,90
OPP1162,CUST015,Innovate Innovative E-Services,Negotiation,2025-10-10,4295.64,April,30
OPP1163,CUST004,Envisioneer Ubiquitous Web Services,Closed Lost,2025-11-19,8693.43,Tricia,70
OPP1164,CUST014,Transition Intuitive Interfaces,Proposal,2025-07-23,4761.64,Roberto,90
OPP1165,CUST008,Incentivize 24/365 Portals,Closed Lost,2025-08-07,18194.1,Manuel,90
OPP1166,CUST004,Harness Cross-Media Web-Readiness,Closed Lost,2025-08-03,16040.08,Joseph,10
OPP1167,CUST001,Harness Scalable Networks,Closed Won,2025-07-23,8007.35,Michael,70
OPP1168,CUST011,Incentivize World-Class E-Tailers,Proposal,2025-11-13,4292.86,Adam,50
OPP1169,CUST019,E-Enable 24/7 Supply-Chains,Qualified,2025-07-18,4271.01,Nicole,70
OPP1170,CUST001,Strategize 24/365 Communities,Lead,2025-07-01,5098.04,Andrew,10
OPP1171,CUST008,Empower Dot-Com Paradigms,Negotiation,2025-10-27,13620.95,Christopher,50
OPP1172,CUST005,Engineer Virtual Convergence,Qualified,2025-11-26,17586.86,Alan,50
OPP1173,CUST004,Enable Bleeding-Edge Applications,Closed Won,2025-09-13,19858.49,Albert,30
OPP1174,CUST010,Innovate Extensible Platforms,Negotiation,2025-08-28,10897.14,Ralph,10
OPP1175,CUST011,Syndicate Extensible Relationships,Proposal,2025-12-05,7339.9,Douglas,90
OPP1176,CUST012,Expedite Best-Of-Breed Models,Closed Won,2025-09-13,7117.52,Matthew,30
OPP1177,CUST011,Whiteboard Out-Of-The-Box E-Tailers,Closed Lost,2025-11-10,16604.56,Kenneth,50
OPP1178,CUST005,Optimize Best-Of-Breed Synergies,Closed Won,2025-09-09,696.72,Steven,30
OPP1179,CUST002,Whiteboard Back-End Architectures,Lead,2025-12-04,14461.43,Emma,70
OPP1180,CUST019,Seize Virtual E-Business,Negotiation,2025-07-18,543.94,Amanda,50
OPP1181,CUST002,Visualize Magnetic Methodologies,Lead,2025-10-10,13307.49,Rachel,90
OPP1182,CUST012,Implement Dot-Com Portals,Proposal,2025-07-20,11971.01,David,70
OPP1183,CUST019,Revolutionize Holistic Experiences,Closed Lost,2025-07-20,5065.55,Katherine,90
OPP1184,CUST010,Aggregate Collaborative Deliverables,Negotiation,2025-10-09,13787.85,Gloria,50
OPP1185,CUST002,Transform Extensible Roi,Closed Lost,2025-07-23,11026.85,Darrell,30
OPP1186,CUST008,Deploy Bleeding-Edge Experiences,Closed Won,2025-10-25,13689.1,Robert,50
OPP1187,CUST009,Facilitate Cross-Media Partnerships,Closed Won,2025-12-06,1287.22,Mark,70
OPP1188,CUST011,E-Enable World-Class Interfaces,Closed Lost,2025-08-10,8917.53,Melanie,70
OPP1189,CUST003,Optimize Impactful Infrastructures,Negotiation,2025-10-09,15506.99,Christopher,70
OPP1190,CUST008,Empower Visionary Systems,Proposal,2025-11-17,15604.95,Larry,30
OPP1191,CUST002,Harness Killer Models,Lead,2025-12-07,11095.1,Joshua,10
OPP1192,CUST004,Facilitate Plug-And-Play Supply-Chains,Negotiation,2025-09-14,1815.48,Edward,10
OPP1193,CUST015,Strategize Vertical Paradigms,Proposal,2025-10-29,8534.53,Tina,30
OPP1194,CUST004,Strategize Impactful Experiences,Lead,2025-07-09,2926.85,Samantha,70
OPP1195,CUST008,E-Enable World-Class Schemas,Proposal,2025-07-09,6576.62,Rachel,70
OPP1196,CUST020,Extend Rich E-Tailers,Closed Won,2025-12-26,2454.55,Brandon,50
OPP1197,CUST002,Strategize User-Centric Portals,Lead,2025-08-20,1178.3,Elizabeth,10
OPP1198,CUST014,Orchestrate E-Business E-Tailers,Proposal,2025-07-02,1803.91,Matthew,70
OPP1199,CUST015,Maximize Viral Mindshare,Closed Lost,2025-07-28,3287.55,Crystal,50
OPP1200,CUST005,Engage Web-Enabled Web-Readiness,Closed Lost,2025-09-20,13972.94,Antonio,70
OPP1201,CUST010,Productize Cutting-Edge Applications,Closed Lost,2025-08-19,2969.07,David,50
OPP1202,CUST008,Redefine Seamless Applications,Closed Lost,2025-10-20,1924.34,Julia,70
OPP1203,CUST002,Leverage Enterprise Info-Mediaries,Lead,2025-09-28,18507.64,Erik,10
OPP1204,CUST002,Expedite Customized Niches,Closed Won,2025-07-13,1394.53,Amanda,70
OPP1205,CUST001,Synthesize Enterprise E-Business,Closed Lost,2025-09-11,18456.4,Edward,10
OPP1206,CUST004,Iterate Compelling Networks,Proposal,2025-08-02,15898.96,Anna,50
OPP1207,CUST015,Visualize Cutting-Edge Users,Qualified,2025-09-09,18822.11,Dwayne,30
OPP1208,CUST002,Transition Next-Generation Networks,Lead,2025-08-07,17803.59,Chad,10
OPP1209,CUST014,Streamline Mission-Critical Deliverables,Closed Lost,2025-09-26,2694.19,Erik,30
OPP1210,CUST008,Envisioneer Integrated Interfaces,Negotiation,2025-07-22,804.62,Katrina,90
OPP1211,CUST016,Brand Front-End Synergies,Negotiation,2025-09-20,3928.67,Michael,50
OPP1212,CUST006,Drive Cross-Media Schemas,Closed Lost,2025-10-24,10510.39,Peter,50
OPP1213,CUST002,Disintermediate 24/365 Solutions,Lead,2025-08-15,17385.04,Robert,30
OPP1214,CUST017,Re-Intermediate User-Centric Deliverables,Negotiation,2025-09-27,9025.73,Nicholas,90
OPP1215,CUST003,Implement Robust Channels,Lead,2025-08-22,11009.42,Nathan,70
OPP1216,CUST018,Reinvent Viral Applications,Qualified,2025-08-15,6415.65,Douglas,10
OPP1217,CUST005,Iterate E-Business Metrics,Closed Won,2025-09-02,8263.45,Ellen,10
OPP1218,CUST020,Incubate Holistic Users,Closed Won,2025-12-16,13762.78,Elizabeth,10
OPP1219,CUST014,Visualize Transparent Action-Items,Closed Won,2025-12-15,15256.26,Antonio,30
OPP1220,CUST011,Seize Cross-Platform Functionalities,Qualified,2025-07-26,19983.28,Kimberly,30
OPP1221,CUST005,Architect Mission-Critical Niches,Negotiation,2025-08-14,16725.47,Catherine,30
OPP1222,CUST009,Transition Dot-Com Roi,Closed Lost,2025-07-23,17923.3,Melissa,50
OPP1223,CUST018,Leverage Cross-Media Deliverables,Lead,2025-08-18,18932.27,Christine,70
OPP1224,CUST013,Disintermediate Plug-And-Play Systems,Negotiation,2025-07-21,17327.2,Matthew,90
OPP1225,CUST007,Drive Interactive Users,Qualified,2025-11-12,895.6,Laura,70
OPP1226,CUST007,Evolve Extensible Niches,Closed Won,2025-08-19,2145.25,Sylvia,30
OPP1227,CUST019,Orchestrate Scalable E-Markets,Negotiation,2025-09-05,13917.9,Jennifer,70
OPP1228,CUST014,Aggregate Enterprise E-Services,Proposal,2025-07-26,7815.44,Amanda,30
OPP1229,CUST011,Leverage Viral Web-Readiness,Closed Won,2025-07-26,3156.06,Vincent,10
OPP1230,CUST010,Deploy Wireless Web Services,Closed Won,2025-09-26,6587.65,Stephanie,30
OPP1231,CUST019,E-Enable Dot-Com E-Tailers,Lead,2025-07-24,8901.55,Michael,50
OPP1232,CUST009,Iterate Enterprise E-Commerce,Closed Lost,2025-07-10,14208.03,Michael,90
OPP1233,CUST011,Transition World-Class Networks,Closed Won,2025-12-15,7134.98,Nathaniel,30
OPP1234,CUST009,Re-Intermediate Distributed Paradigms,Closed Won,2025-08-06,2555.14,Megan,30
OPP1235,CUST003,Re-Intermediate Dot-Com Initiatives,Proposal,2025-12-05,6764.34,Gina,50
OPP1236,CUST007,Embrace Innovative Convergence,Closed Lost,2025-09-21,12943.95,Brian,50
OPP1237,CUST001,Target Real-Time E-Markets,Proposal,2025-11-25,17420.0,Brian,10
OPP1238,CUST008,Iterate Transparent Technologies,Negotiation,2025-08-25,7477.74,Melody,90
OPP1239,CUST020,Revolutionize Extensible Partnerships,Lead,2025-08-22,1435.56,Tiffany,10
OPP1240,CUST003,Cultivate Value-Added Bandwidth,Negotiation,2025-09-06,9991.64,Peter,10
OPP1241,CUST017,Enhance Best-Of-Breed Bandwidth,Lead,2025-09-06,13093.96,Daniel,90
OPP1242,CUST011,Implement Cutting-Edge Synergies,Negotiation,2025-10-17,16023.89,David,30
OPP1243,CUST014,Embrace Cross-Media Solutions,Proposal,2025-10-10,5748.66,Jamie,10
OPP1244,CUST003,E-Enable Real-Time Technologies,Proposal,2025-11-22,13163.8,Tara,10
OPP1245,CUST011,Transform Proactive Partnerships,Lead,2025-12-28,6753.9,David,10
OPP1246,CUST004,Disintermediate Robust Vortals,Closed Lost,2025-08-25,2590.42,Ashley,50
OPP1247,CUST010,Whiteboard Front-End Experiences,Qualified,2025-08-07,3795.81,Monica,70
OPP1248,CUST017,Envisioneer Out-Of-The-Box Deliverables,Qualified,2025-12-21,11176.53,Amanda,10
OPP1249,CUST013,Extend Revolutionary E-Services,Proposal,2025-11-27,11198.54,Richard,10
OPP1250,CUST014,Aggregate Customized E-Markets,Negotiation,2025-09-17,19928.55,Joseph,90
OPP1251,CUST012,Optimize Holistic Channels,Closed Lost,2025-11-29,18364.62,Courtney,50
OPP1252,CUST010,Expedite Intuitive Initiatives,Negotiation,2025-10-25,631.7,Robert,30
OPP1253,CUST009,Incubate Dynamic Supply-Chains,Lead,2025-07-28,13008.01,Ronald,90
OPP1254,CUST003,Iterate Back-End Relationships,Proposal,2025-10-19,19343.98,Angela,90
OPP1255,CUST019,Engage Mission-Critical E-Commerce,Closed Won,2025-11-06,3188.29,William,10
OPP1256,CUST004,Syndicate Magnetic Applications,Closed Won,2025-12-13,1472.79,Jon,30
OPP1257,CUST002,Optimize Bricks-And-Clicks Partnerships,Proposal,2025-09-30,10398.8,Mark,90
OPP1258,CUST016,Orchestrate B2C Technologies,Proposal,2025-09-28,18149.77,Mary,30
OPP1259,CUST003,Mesh Strategic Initiatives,Closed Won,2025-07-07,7296.99,Amanda,30
OPP1260,CUST011,Mesh Synergistic Roi,Proposal,2025-09-16,6475.99,Michael,50
OPP1261,CUST016,Generate Compelling Niches,Lead,2025-11-03,14729.23,April,90
OPP1262,CUST013,Whiteboard B2B Info-Mediaries,Closed Won,2025-09-08,8965.12,Dawn,90
OPP1263,CUST016,Target Magnetic Convergence,Lead,2025-09-29,18620.36,Nancy,10
OPP1264,CUST016,Visualize Real-Time Synergies,Qualified,2025-10-28,8195.28,Robert,70
OPP1265,CUST018,Transform Clicks-And-Mortar Initiatives,Negotiation,2025-11-12,14388.52,Angela,10
OPP1266,CUST013,Enable Compelling Functionalities,Qualified,2025-12-28,7603.53,Jon,70
OPP1267,CUST014,Exploit Interactive Functionalities,Closed Won,2025-07-11,13678.81,Barbara,30
OPP1268,CUST014,Integrate Bricks-And-Clicks Synergies,Closed Lost,2025-11-29,15444.08,Kristin,30
OPP1269,CUST018,Mesh Sticky Convergence,Closed Lost,2025-09-14,6609.76,Amanda,70
OPP1270,CUST010,Embrace User-Centric Eyeballs,Proposal,2025-12-18,9835.41,Brandon,90
OPP1271,CUST011,Deliver End-To-End Bandwidth,Closed Won,2025-10-04,5745.52,Taylor,50
OPP1272,CUST019,Aggregate Out-Of-The-Box Users,Qualified,2025-10-21,19198.38,Ian,30
OPP1273,CUST015,Repurpose Best-Of-Breed Paradigms,Proposal,2025-09-27,9045.18,Jenna,30
OPP1274,CUST005,Generate Ubiquitous Vortals,Lead,2025-09-07,8919.98,William,90
OPP1275,CUST020,Integrate Strategic Mindshare,Qualified,2025-11-21,15721.01,Traci,30
OPP1276,CUST017,E-Enable Real-Time Web-Readiness,Closed Lost,2025-12-24,17445.14,Nicholas,50
OPP1277,CUST003,Strategize Sticky Supply-Chains,Closed Won,2025-08-28,9170.74,Derek,10
OPP1278,CUST011,Deploy Killer Markets,Proposal,2025-07-21,11116.52,Cindy,30
OPP1279,CUST006,Syndicate Bricks-And-Clicks Metrics,Closed Won,2025-12-20,6226.4,Christopher,70
OPP1280,CUST014,Transform Extensible Info-Mediaries,Lead,2025-07-14,3224.54,Derek,70
OPP1281,CUST016,Orchestrate Proactive Applications,Proposal,2025-10-12,19262.68,Ralph,70
OPP1282,CUST007,Harness Impactful Roi,Closed Won,2025-09-17,17556.53,Tiffany,70
OPP1283,CUST006,Disintermediate Compelling Models,Lead,2025-08-02,6811.7,Daniel,90
OPP1284,CUST012,Grow Impactful Web-Readiness,Proposal,2025-09-10,16523.98,Joseph,70
OPP1285,CUST008,Incubate Strategic E-Commerce,Closed Won,2025-07-31,9604.38,Lindsey,70
OPP1286,CUST003,Enhance Innovative Niches,Qualified,2025-11-09,4193.12,Juan,90
OPP1287,CUST013,Cultivate Impactful Metrics,Negotiation,2025-09-13,9273.89,Brian,70
OPP1288,CUST001,Target Web-Enabled Supply-Chains,Closed Won,2025-10-23,10963.05,Travis,70
OPP1289,CUST007,Implement Web-Enabled E-Commerce,Closed Lost,2025-10-08,9317.72,Angela,30
OPP1290,CUST009,Brand Transparent Initiatives,Qualified,2025-10-12,12292.23,Shannon,70
OPP1291,CUST004,Iterate Holistic Interfaces,Closed Won,2025-07-27,12811.53,Craig,90
OPP1292,CUST001,Re-Intermediate Viral E-Markets,Lead,2025-11-05,12168.87,Brandon,70
OPP1293,CUST009,Iterate Compelling E-Commerce,Negotiation,2025-12-10,19073.38,Sharon,70
OPP1294,CUST017,Grow Extensible Portals,Closed Lost,2025-07-27,1579.5,Wendy,10
OPP1295,CUST015,Repurpose Global Eyeballs,Closed Won,2025-08-21,15237.05,James,50
OPP1296,CUST014,Benchmark Out-Of-The-Box Metrics,Qualified,2025-10-21,858.89,Brian,70
OPP1297,CUST009,Evolve Ubiquitous Bandwidth,Lead,2025-11-23,1831.17,Jon,50
OPP1298,CUST013,Scale B2B Interfaces,Qualified,2025-07-03,19829.86,Katherine,90
OPP1299,CUST008,Scale Next-Generation Infrastructures,Negotiation,2025-12-10,4402.3,Jessica,10
OPP1300,CUST015,Iterate Ubiquitous Models,Closed Lost,2025-08-10,12660.43,Sean,30
OPP1301,CUST017,Facilitate Cutting-Edge Networks,Lead,2025-11-15,8465.39,Kathleen,90
OPP1302,CUST016,Deploy Seamless Web-Readiness,Lead,2025-08-11,6856.32,Charles,50
OPP1303,CUST019,Generate Rich Users,Qualified,2025-10-14,12530.07,Heather,10
OPP1304,CUST006,Cultivate Synergistic Users,Qualified,2025-09-18,19829.92,Donna,70
OPP1305,CUST014,Mesh Synergistic Users,Qualified,2025-12-09,15549.04,Jeremy,10
OPP1306,CUST003,Deliver 24/365 Technologies,Closed Won,2025-08-25,5335.98,Rebecca,10
OPP1307,CUST016,Morph Cross-Platform Functionalities,Closed Lost,2025-12-09,2723.94,Anthony,30
OPP1308,CUST003,Incentivize Collaborative Initiatives,Closed Lost,2025-11-14,13560.97,Kyle,50
OPP1309,CUST002,Expedite Plug-And-Play Relationships,Closed Lost,2025-08-19,12638.05,Lauren,90
OPP1310,CUST006,Generate Web-Enabled Web Services,Qualified,2025-10-18,12891.64,Stephanie,10
OPP1311,CUST010,Leverage Customized Content,Lead,2025-10-12,11558.66,Marisa,30
OPP1312,CUST009,Synergize B2C E-Markets,Qualified,2025-08-05,19047.76,Cynthia,90
OPP1313,CUST002,Optimize Customized Functionalities,Lead,2025-07-31,14922.25,Lance,90
OPP1314,CUST017,Incentivize Revolutionary Relationships,Negotiation,2025-09-19,17802.61,Alex,50
OPP1315,CUST007,Disintermediate Cross-Platform Networks,Proposal,2025-07-07,16460.21,John,90
OPP1316,CUST012,Synergize Extensible Platforms,Proposal,2025-07-03,3503.7,Anthony,70
OPP1317,CUST015,Cultivate Turn-Key Vortals,Closed Lost,2025-10-28,12429.97,Elizabeth,90
OPP1318,CUST016,Incentivize Ubiquitous Platforms,Closed Lost,2025-07-11,13554.05,Jeffrey,70
OPP1319,CUST007,Architect Dot-Com Platforms,Qualified,2025-10-29,6110.99,Jasmine,30
OPP1320,CUST014,Incubate Holistic Models,Closed Won,2025-09-06,14920.08,Steven,10
OPP1321,CUST012,Iterate Compelling Methodologies,Closed Won,2025-07-25,11652.73,Brian,90
OPP1322,CUST010,Embrace Viral Convergence,Closed Lost,2025-09-26,8941.09,Karen,10
OPP1323,CUST009,Repurpose Strategic Models,Proposal,2025-11-24,6719.45,Richard,50
OPP1324,CUST006,Benchmark Cross-Media Bandwidth,Qualified,2025-09-18,18331.32,Brian,90
OPP1325,CUST006,Expedite Wireless Infrastructures,Negotiation,2025-07-19,13015.47,Patricia,70
OPP1326,CUST018,Harness Real-Time Mindshare,Closed Won,2025-12-04,1833.29,Kathryn,10
OPP1327,CUST006,Enhance B2B Action-Items,Proposal,2025-07-20,10031.45,Cynthia,90
OPP1328,CUST002,Cultivate Back-End Web Services,Negotiation,2025-08-09,18875.35,Samuel,30
OPP1329,CUST009,Whiteboard Strategic Markets,Proposal,2025-12-23,3193.55,Carlos,90
OPP1330,CUST013,E-Enable Wireless Supply-Chains,Lead,2025-09-02,9429.03,Elizabeth,10
OPP1331,CUST017,Unleash Killer Interfaces,Proposal,2025-07-20,16027.4,Alan,10
OPP1332,CUST008,Envisioneer Compelling Web-Readiness,Lead,2025-12-11,14293.57,Christopher,30
OPP1333,CUST010,Orchestrate Dynamic Initiatives,Qualified,2025-09-13,7932.34,George,70
OPP1334,CUST012,Deliver Extensible Metrics,Lead,2025-11-28,10934.33,Amanda,90
OPP1335,CUST018,Whiteboard Magnetic Paradigms,Lead,2025-12-17,5956.72,Scott,10
OPP1336,CUST009,Deploy Magnetic Metrics,Negotiation,2025-12-13,11857.02,Diana,90
OPP1337,CUST018,Cultivate B2B Architectures,Proposal,2025-08-29,6594.79,Ashley,90
OPP1338,CUST008,Disintermediate End-To-End Technologies,Lead,2025-11-10,7604.79,Terri,30
OPP1339,CUST007,Deliver Open-Source Vortals,Lead,2025-07-14,17374.94,Garrett,10
OPP1340,CUST020,Incubate Clicks-And-Mortar Info-Mediaries,Negotiation,2025-08-14,10005.67,Robert,90
OPP1341,CUST010,Mesh Next-Generation Applications,Lead,2025-07-05,12107.56,Jeffrey,30
OPP1342,CUST015,Transform Cross-Media Metrics,Closed Won,2025-07-10,17729.89,Karen,70
OPP1343,CUST018,Innovate Cross-Media Relationships,Negotiation,2025-08-05,16143.58,Amy,30
OPP1344,CUST001,Iterate E-Business Communities,Proposal,2025-09-18,7864.23,Elizabeth,90
OPP1345,CUST003,Seize E-Business Models,Qualified,2025-07-10,15682.72,Diana,70
OPP1346,CUST004,Morph Out-Of-The-Box Solutions,Negotiation,2025-08-06,18338.65,Michael,30
OPP1347,CUST002,Cultivate Integrated Markets,Negotiation,2025-09-29,2953.25,Jason,70
OPP1348,CUST007,Expedite Frictionless Users,Closed Lost,2025-07-27,12660.7,Christian,70
OPP1349,CUST011,Harness Sticky Applications,Proposal,2025-09-29,11744.85,James,90
OPP1350,CUST004,Utilize Distributed Convergence,Closed Won,2025-08-17,19455.88,Brian,30
OPP1351,CUST016,Engineer Distributed Supply-Chains,Closed Lost,2025-07-16,501.91,Gregory,90
OPP1352,CUST003,Benchmark B2C Roi,Closed Lost,2025-06-30,12029.13,Charles,70
OPP1353,CUST005,Synthesize Interactive Web Services,Qualified,2025-11-13,7721.14,Tyler,30
OPP1354,CUST006,Brand Wireless E-Markets,Proposal,2025-10-08,6929.79,Cheryl,10
OPP1355,CUST011,Target One-To-One E-Commerce,Closed Won,2025-08-15,14461.53,Kathleen,30
OPP1356,CUST013,Strategize Web-Enabled Relationships,Lead,2025-09-29,13853.19,Brittany,90
OPP1357,CUST008,Mesh Rich Platforms,Lead,2025-11-01,707.66,Barbara,10
OPP1358,CUST006,Incentivize Impactful Functionalities,Proposal,2025-11-24,9404.47,Gregory,10
OPP1359,CUST004,Benchmark Dot-Com Markets,Closed Won,2025-11-26,11647.33,Miguel,50
OPP1360,CUST010,Synthesize Revolutionary Platforms,Closed Lost,2025-12-17,9548.71,Jason,10
OPP1361,CUST015,Orchestrate Dot-Com Networks,Closed Won,2025-12-14,11667.03,Kelly,50
OPP1362,CUST016,Whiteboard Holistic Experiences,Closed Lost,2025-08-21,15522.57,Micheal,50
OPP1363,CUST006,Monetize Clicks-And-Mortar E-Tailers,Proposal,2025-10-09,15680.56,Julia,70
OPP1364,CUST017,Engineer Compelling E-Commerce,Proposal,2025-07-10,10986.56,Amanda,90
OPP1365,CUST016,Expedite Frictionless Partnerships,Negotiation,2025-11-28,8325.12,Kelly,90
OPP1366,CUST018,Incubate Global Systems,Lead,2025-09-18,18950.37,Kimberly,50
OPP1367,CUST001,Monetize Robust Metrics,Negotiation,2025-07-07,9687.92,Brandon,30
OPP1368,CUST004,Engineer Extensible Convergence,Qualified,2025-10-06,19944.32,Amanda,90
OPP1369,CUST002,Unleash Strategic Technologies,Closed Lost,2025-07-13,11684.65,Rebecca,50
OPP1370,CUST001,Streamline Front-End Portals,Proposal,2025-10-23,5042.18,Matthew,90
OPP1371,CUST001,Re-Intermediate Frictionless Infrastructures,Negotiation,2025-11-28,13799.89,Andrea,10
OPP1372,CUST005,Engineer Scalable Portals,Proposal,2025-11-28,6382.61,Erica,10
OPP1373,CUST014,Redefine Enterprise Initiatives,Proposal,2025-12-22,11728.59,Stephanie,10
OPP1374,CUST007,Optimize Clicks-And-Mortar Channels,Closed Lost,2025-07-03,6039.73,William,90
OPP1375,CUST007,Incubate Synergistic E-Services,Closed Won,2025-09-30,11008.87,John,90
OPP1376,CUST009,Synthesize Interactive E-Services,Lead,2025-10-24,16626.66,Craig,90
OPP1377,CUST013,Maximize Rich Portals,Proposal,2025-12-20,12976.43,Jessica,90
OPP1378,CUST017,Engineer Sticky Communities,Closed Won,2025-10-03,2958.78,Sandra,30
OPP1379,CUST010,Enhance Extensible E-Commerce,Qualified,2025-10-28,19655.54,Tiffany,90
OPP1380,CUST018,E-Enable Clicks-And-Mortar E-Services,Qualified,2025-06-30,9604.61,Tracy,30
OPP1381,CUST005,Architect Customized Methodologies,Proposal,2025-08-07,18876.98,Shawn,30
OPP1382,CUST015,Integrate Integrated E-Markets,Lead,2025-08-14,9330.47,Christopher,50
OPP1383,CUST010,Target Magnetic Models,Closed Won,2025-11-04,6426.86,Stephen,30
OPP1384,CUST019,Exploit Granular Functionalities,Lead,2025-10-17,12941.24,Jessica,70
OPP1385,CUST018,Optimize Proactive E-Tailers,Proposal,2025-09-26,13999.0,Andrea,50
OPP1386,CUST019,Maximize Enterprise E-Commerce,Qualified,2025-12-07,1448.29,Kathleen,50
OPP1387,CUST015,Extend Strategic Niches,Qualified,2025-08-07,17054.27,Christopher,90
OPP1388,CUST010,Revolutionize Rich Networks,Closed Won,2025-12-29,18995.6,Timothy,70
OPP1389,CUST001,Re-Contextualize End-To-End Convergence,Closed Won,2025-08-24,12975.74,Debra,50
OPP1390,CUST016,Leverage Viral Systems,Closed Lost,2025-11-03,17424.57,Jennifer,90
OPP1391,CUST002,Incentivize Scalable Applications,Lead,2025-11-27,19915.03,Lori,90
OPP1392,CUST020,Aggregate Ubiquitous E-Markets,Negotiation,2025-12-19,16314.46,Brenda,30
OPP1393,CUST009,Seize Extensible Interfaces,Proposal,2025-10-22,840.52,Kevin,10
OPP1394,CUST015,Re-Contextualize Dynamic Portals,Proposal,2025-09-29,3475.41,Cathy,90
OPP1395,CUST015,Re-Intermediate Viral E-Markets,Negotiation,2025-07-19,19600.31,Michael,50
OPP1396,CUST016,Unleash Enterprise Technologies,Proposal,2025-11-30,19540.52,Timothy,90
OPP1397,CUST017,Implement Intuitive Initiatives,Negotiation,2025-07-29,2683.59,James,50
OPP1398,CUST020,Innovate Innovative Info-Mediaries,Closed Won,2025-08-14,4290.7,Mark,30
OPP1399,CUST002,Monetize Best-Of-Breed Schemas,Lead,2025-12-28,4752.4,Courtney,70
OPP1400,CUST014,Synthesize Global Relationships,Qualified,2025-07-22,19072.72,Ryan,90
OPP1401,CUST014,Grow Clicks-And-Mortar Info-Mediaries,Negotiation,2025-12-12,17177.97,Natasha,90
OPP1402,CUST007,Whiteboard Cutting-Edge Portals,Lead,2025-12-05,15604.23,Andrew,70
OPP1403,CUST018,Optimize Dynamic E-Business,Negotiation,2025-09-27,14169.54,Carla,90
OPP1404,CUST017,Streamline Robust Channels,Negotiation,2025-12-23,12905.16,Christine,10
OPP1405,CUST003,Transition User-Centric Bandwidth,Closed Won,2025-07-19,11759.43,Herbert,90
OPP1406,CUST015,Productize Wireless Methodologies,Qualified,2025-11-01,19893.47,Kathleen,50
OPP1407,CUST003,Benchmark Mission-Critical Methodologies,Negotiation,2025-08-13,5580.09,Julie,30
OPP1408,CUST017,Aggregate Dot-Com Interfaces,Closed Won,2025-11-20,9704.9,Tina,90
OPP1409,CUST002,E-Enable Robust Experiences,Negotiation,2025-10-30,955.16,Stephanie,30
OPP1410,CUST010,Engineer Integrated Architectures,Qualified,2025-08-09,14303.99,Marcia,30
OPP1411,CUST002,Incentivize Bricks-And-Clicks Interfaces,Negotiation,2025-11-10,1288.96,Joshua,70
OPP1412,CUST019,Re-Intermediate Bricks-And-Clicks Portals,Negotiation,2025-09-06,1612.08,Joshua,50
OPP1413,CUST011,Harness Cross-Media E-Commerce,Negotiation,2025-11-04,16155.34,Jacob,70
OPP1414,CUST001,Aggregate Magnetic Convergence,Negotiation,2025-09-27,15569.16,Linda,30
OPP1415,CUST007,Implement World-Class Solutions,Negotiation,2025-10-22,15945.24,Stephen,10
OPP1416,CUST013,Incentivize Holistic Models,Proposal,2025-09-29,4855.58,Rachel,90
OPP1417,CUST016,Maximize Ubiquitous Info-Mediaries,Negotiation,2025-09-05,11475.65,Diana,10
OPP1418,CUST008,Engage User-Centric Communities,Qualified,2025-07-04,12081.46,Kelly,90
OPP1419,CUST008,Morph World-Class Eyeballs,Closed Won,2025-09-05,15085.58,Sean,30
OPP1420,CUST015,Innovate Out-Of-The-Box Networks,Closed Won,2025-08-14,7845.34,William,90
OPP1421,CUST011,Deploy Extensible Systems,Closed Won,2025-10-23,3653.19,Barbara,70
